team,season,win_rate,WSWin,mean_pa,mean_avg,mean_slg,mean_iso,mean_babip,mean_obp,mean_w_oba,mean_w_rc,mean_bsr,mean_off,mean_war,mean_innings,mean_drs,mean_uzr,mean_uzr150,mean_def
dodgers,2009,0.5864197530864198,N,135.85106382978722,0.26965090054815977,0.4110299138606108,0.14153500391542678,0.3079465935787001,0.3447763508222396,0.33066656225528585,102.12357086922475,0.45267032106499605,6.872983555207518,2.4576350822239625,346.52941176470586,1.375479545068749,-0.17692904602551046,-0.452134439109559,6.420882285031307
brewers,2009,0.49382716049382713,N,139.9111111111111,0.26215930749682337,0.4260319250317662,0.16382719186785263,0.3037777954256671,0.3399876111817027,0.3347187102922491,102.55972045743329,-0.5818773824650573,9.246871029224906,2.2066550190597205,370.18709677419355,-1.1946792380487636,-0.41859670445715197,0.033943692841060795,0.8731393435765875
twins,2009,0.5337423312883436,N,151.0952380952381,0.2744368105893476,0.4283759848723605,0.15406618342262843,0.3048381657737157,0.3444645445950205,0.33769760479041916,103.58351717617397,1.041128269776237,8.711093602269147,2.1547431452883705,400.65862068965515,-1.6554724548372939,-1.5182158035573747,-3.346892216275776,1.8972198507339373
yankees,2009,0.6358024691358025,Y,143.3111111111111,0.2827532950845092,0.47837106528143897,0.19549309970538067,0.3047613583501318,0.36154163436191655,0.36448875794696856,117.12808187315864,-0.023352457745386797,16.363854861218794,3.1827570165917196,341.01176470588234,-1.2936848823569997,-0.2197779771470259,-0.37048436868413037,-1.121785689643276
mets,2009,0.43209876543209874,N,116.20754716981132,0.26979347296639067,0.39333674297775617,0.12356161714564053,0.30739795421334637,0.3340996915083618,0.319419548628024,94.39844130540672,0.08447799967527195,2.5290631596038318,1.0197434648481898,265.13953488372096,-0.7292518200157881,-2.556289040175662,-4.43502812396603,-3.3982945932289033
athletics,2009,0.46296296296296297,N,122.49019607843137,0.2615674723867456,0.39723179125980473,0.1356638386425484,0.29726780854810314,0.3281527133023851,0.32016856090923645,93.65295341764046,0.903953897870978,-0.027661277413158294,1.2259644629422122,312.75405405405405,-0.15062349311694712,1.4208452736220083,-1.409380620170359,-1.470403860245828
phillies,2009,0.5740740740740741,N,154.58536585365854,0.25756547806879143,0.44685421268538966,0.1894196907541811,0.28690454402019566,0.33308725149889556,0.33779267907857363,102.9622909435153,2.1848848217103187,11.560097822656989,3.142726412117387,401.4103448275862,2.0507263184118067,3.771178279796005,3.063437067025657,7.034585515373936
pirates,2009,0.38509316770186336,N,123.63265306122449,0.25149141630901284,0.3865402773192473,0.13504143281611092,0.2946862000660284,0.31738428524265433,0.3091825685044569,85.8603499504787,-0.3736546715087488,-1.9697424892703868,0.8423902277979531,333.5470588235294,3.1817452339382397,2.5773915234591542,3.8241596532782345,-0.3419825895565552
padres,2009,0.46296296296296297,N,110.33928571428571,0.2424542806279333,0.38139569509629395,0.1389075902249555,0.2843207638776501,0.3199948211684739,0.30883363003722286,92.48130765496035,-0.8909370448292603,1.7918433403463345,1.3982683282084478,305.2315789473684,0.9869986550332793,0.7672028068515563,-1.3079711430429897,0.7765449128227765
mariners,2009,0.5246913580246914,N,132.8913043478261,0.25726026500899724,0.4023692131522984,0.1449700637984623,0.29131179453623424,0.31342695893996403,0.31251856698838537,89.25764763618518,-0.06726648126942573,-0.09949288401766751,1.7400948797644362,297.8333333333333,5.9281219060737795,7.607399645808737,10.592700708382527,0.3441154995936025
giants,2009,0.5432098765432098,N,137.6590909090909,0.256132408783226,0.3876612184249628,0.13154631005448242,0.30218722139673104,0.30842859501403336,0.3041259699521215,82.90638930163448,0.4313521545319465,-1.9309228991249792,1.4157338616476804,350.3545454545455,-0.09324753280226952,3.917535118676908,8.225986338068546,2.0957301629043195
cardinals,2009,0.5617283950617284,N,146.85714285714286,0.2631788261997406,0.41733916990920883,0.15396870946822308,0.29422503242542153,0.3311400778210117,0.3250098897535668,98.14250972762646,0.9875648508430609,7.488261997405966,2.244212062256809,255.97333333333333,3.9909886446504848,0.6477190161395986,-3.1224286820320413,4.702444817958299
rays,2009,0.5185185185185185,N,151.78048780487805,0.26233279768600354,0.44098007391933153,0.17861417322834647,0.30082709304194116,0.34265241844769406,0.34162879640044996,108.9877872408806,2.3363490278000967,11.501253414751728,3.3109754137875624,393.56206896551726,6.099892230993664,5.777743618502088,6.526401225728277,3.72537748678621
rangers,2009,0.5370370370370371,N,139.25,0.25984331646809206,0.4447528970132202,0.1850350905826669,0.29478717153582507,0.3193700016321201,0.3308265056308144,92.54953484576465,0.7451444426309777,-0.6288232413905663,1.6512159294924107,382.4066666666667,2.0506528826205956,2.2958550926848713,3.529984054215667,4.9413678646639605
blue_jays,2009,0.46296296296296297,N,144.5909090909091,0.2661101854762653,0.44035507701980514,0.1742376611128576,0.2900639735932097,0.3324756365922666,0.33712763281986796,101.30792203709525,1.229974850675888,4.902577805721471,1.8406947500785917,429.74444444444447,3.5632029371461074,-3.459683043101411,-5.802348120715468,1.7266059093603943
nationals,2009,0.36419753086419754,N,114.05454545454545,0.2572421488920772,0.4070003188267177,0.1497624740953292,0.3003381157340985,0.33556368563685635,0.3261590945321218,95.9204527339391,-0.10388968595568306,5.1048780487804875,1.2602901323130877,277.73658536585367,-1.298651117043698,-2.3187849575739317,-3.8367133604458505,0.775833918786005
diamondbacks,2010,0.4012345679012346,N,128.8125,0.24932379103994823,0.41600307294193756,0.16683195859615071,0.3107378295325894,0.32413343037360504,0.3243145722141355,92.64370046902798,-0.49325570111596306,2.0209121785541,2.1216561539705645,357.846875,3.618403472155513,5.011603026008504,7.161215792730394,5.121279955285405
braves,2010,0.5617283950617284,N,145.3953488372093,0.25744545745361486,0.40042370441458736,0.14293042226487523,0.2998269353806782,0.3381269993602047,0.3264435380678183,99.8080614203455,-0.0617402431222009,4.2025431861804226,1.7901471529110684,338.50882352941176,1.1374714361429454,-2.486289721761416,-4.960804219769741,5.108499721913237
orioles,2010,0.4074074074074074,N,135.75555555555556,0.2595143231298085,0.38749500736618103,0.12772221312817156,0.2967051890653135,0.3156974954984449,0.30999688983467016,87.4760189883778,-1.6369454902602718,-4.364822393190375,1.0356359469634964,319.09444444444443,-0.24919476992182749,-1.1514146438519697,-1.1396945881416634,5.021245717150895
red_sox,2010,0.5493827160493827,N,119.9245283018868,0.2675709565764632,0.45149339207048456,0.18401903713027062,0.2997114537444934,0.3390088105726873,0.34478650094398994,108.82347388294525,-1.0115638766519823,7.7797828823159225,2.172136563876652,247.81914893617022,2.063807684052372,0.2543138987043583,-1.9420720455437772,3.021627561953953
white_sox,2010,0.5432098765432098,N,152.95,0.2672600523046747,0.4201310885910428,0.1528883622098725,0.29155459300424974,0.3315769859431187,0.33129830009807126,100.10706113108859,-0.0040536122915985715,1.2590062111801241,1.5653644982020267,373.0967741935484,-2.650293965070033,-1.4453471138074812,-4.983949568207418,0.6500069171600916
cubs,2010,0.46296296296296297,N,139.54545454545453,0.2561574918566775,0.40129169381107493,0.14527068403908794,0.3009798045602606,0.31866807817589576,0.3165868078175896,90.32752442996743,-0.8766938110749186,-0.5491368078175897,1.2101791530944626,337.86764705882354,-3.04302937976061,0.44212511069321314,-0.575485308896252,0.3792801827399855
reds,2010,0.5617283950617284,N,142.8409090909091,0.2721471758154336,0.4372485282418457,0.16496961018297535,0.3156749403341289,0.33770660302307076,0.33878345266507554,105.96738265712013,1.3565314240254573,9.660986475735879,2.7573747016706442,352.0939393939394,2.4078112762606394,3.4724817129675274,4.795776730613775,5.341424086365015
indians,2010,0.42592592592592593,N,137,0.24869829683698294,0.3798405515004055,0.13125012165450123,0.2939651257096513,0.32147299270072993,0.3115638280616383,94.12814274128142,0.10496350364963504,0.38557988645579877,0.9014436334144362,301.5184210526316,-0.4251464080923746,-1.6574405890216892,-4.633912644412075,-2.076621327226008
rockies,2010,0.5123456790123457,N,145.69767441860466,0.2620343176376696,0.4235050279329609,0.1615241819632881,0.30873743016759775,0.33488619313647244,0.3322314445331205,90.44916201117319,0.7385953711093376,1.8796328810853955,1.3158499600957703,349.469696969697,2.0611922826793845,-1.5418038554933347,-4.1444343128995484,1.9154802369622217
tigers,2010,0.5,N,153.9512195121951,0.2687403358681876,0.41641619138149555,0.14756210392902408,0.31129657794676807,0.3349485107731305,0.3299798795944233,101.98178073510773,1.1096641318124207,5.754958808618505,1.953358681875792,349.95757575757574,1.183736556812081,0.748533428333927,3.335654910343189,-2.8004170303559306
marlins,2010,0.49382716049382713,N,108.66666666666667,0.2535192121407814,0.402508556667743,0.14891540200193734,0.307608007749435,0.31999338069099126,0.3173680981595092,92.21004197610591,1.3726509525347108,4.8978366160800775,1.5240716822731677,310.8081081081081,-3.0752180453743074,-2.063640790205899,-2.394457031560538,-3.750202468586059
astros,2010,0.4691358024691358,N,125.10416666666667,0.24665995004163196,0.36096386344712744,0.11413189009159033,0.286267443796836,0.30206194837635303,0.2942119900083264,79.22081598667776,-0.02251457119067442,-3.880649458784346,0.7107577019150708,328.83714285714285,-0.5791229701198165,-0.4499880853091859,-1.9747061042932603,0.3697594549499446
royals,2010,0.41358024691358025,N,134.97826086956522,0.2737674343694637,0.3993205024963762,0.12562731518763084,0.30546271541311,0.33093203414398453,0.32248236430987276,98.10114350136898,-2.3304880012884523,-1.6031728136575936,0.7023353196972137,328.2742857142857,-6.745822308870631,-3.8959106105229644,-6.852403884422512,-3.874074641414844
angels,2010,0.49382716049382713,N,132.3695652173913,0.24862571850878634,0.39153391361471507,0.14282394481852523,0.28038922647396947,0.3107973394646083,0.3097516833634423,93.74412875677451,-0.9619313516176713,0.7626703892264739,1.326457546395139,269.4697674418605,-1.768554957194145,-1.5253941163703806,0.052618234911114406,0.07675417397428627
dodgers,2010,0.49382716049382713,N,125.3061224489796,0.2515610749185668,0.3773120521172638,0.12574576547231273,0.2963765472312703,0.3198418566775244,0.307699348534202,91.45700325732899,0.5898534201954397,2.4984853420195443,1.197671009771987,320.18888888888887,-3.6845611965159453,-4.290766896113944,-5.351971791870821,2.8716389528912085
brewers,2010,0.47530864197530864,N,146.6046511627907,0.26238023477157363,0.42479917512690357,0.16234073604060914,0.304244923857868,0.334332328680203,0.33380076142131976,104.33343908629442,0.6672271573604062,9.828331218274112,2.4081694162436547,411.01785714285717,-1.3539818395099275,-2.7430953989192624,-0.9009992848061028,1.8493139067691746
twins,2010,0.5802469135802469,N,148.97619047619048,0.27330765542592295,0.4226188269138565,0.14929071439987213,0.30516765222950293,0.34043838900431517,0.3346196260188589,106.02972670608918,-1.0574236854722712,3.9673006233019015,2.001294550103884,313.9513513513514,-1.3778344036776227,1.0156143923964698,3.6416187018507036,5.012926332029314
yankees,2010,0.5864197530864198,N,148.34883720930233,0.26607979307101426,0.4352755917855463,0.16913716883524063,0.30024800125411505,0.3496303495845744,0.3459741338767832,111.83853268537388,1.1015206145163818,12.497099858912055,3.079166013481737,339.25588235294117,5.496961342731065,3.1987037440786468,4.083872118605434,-3.03607246396915
mets,2010,0.4876543209876543,N,130.72340425531914,0.24865169270833332,0.38166894531249995,0.13313753255208333,0.2885763346354167,0.31394189453125,0.30588085937500004,89.02034505208333,0.9886881510416666,2.2619466145833336,1.5156412760416667,297.87179487179486,2.589067745545321,1.2869092985928532,1.5264029620001376,-1.334700033054209
athletics,2010,0.5,N,124.83673469387755,0.25640869707372893,0.3784557789766225,0.12172715383357856,0.2984374693477195,0.32424276606179503,0.3129117214320745,94.61402648357038,1.5997547817557625,1.7765571358509074,1.97320581984633,286.205,5.975227546688562,4.217961465508635,2.4345322950983332,7.696464505310229
phillies,2010,0.5987654320987654,N,149.78571428571428,0.26029438880941025,0.41422953425528536,0.15392274678111587,0.29248020982355744,0.3310189159116198,0.32592926402797645,98.930694643141,1.0841837545700206,7.7285487203942145,2.196264504848196,352.9939393939394,-0.17882528672481293,-0.5645461948257087,-1.0413354655783063,2.401789712245038
pirates,2010,0.35185185185185186,N,114.88461538461539,0.24165969199866086,0.37289019082691666,0.13126581854703717,0.28550401740877135,0.3035229327084031,0.299400234348845,84.22949447606294,-0.1189320388349515,-0.6685972547706732,0.5065617676598594,313.5416666666667,-5.481700996677741,-4.153018843089011,-7.284101333495338,-5.156622680821511
padres,2010,0.5555555555555556,N,153.7,0.2459661678594665,0.371190305790501,0.12530497722836695,0.2893568640208198,0.3167682173064411,0.30385409889394926,91.89817826935588,0.7755042290175668,1.2584580351333774,1.8544729993493818,332.70285714285717,4.2354052522199135,4.4320411889429865,6.754087482330768,5.890311941734232
mariners,2010,0.3765432098765432,N,127.42553191489361,0.23506612122224077,0.33936199699448993,0.10404207714142594,0.2801836700617799,0.297712973785273,0.2845795625313074,78.95475037568876,0.6195525129403906,-7.354934045750542,0.7825513441309067,348.41515151515154,0.630804421753916,2.2319557503652683,1.7133762709842857,-2.4912833502665235
giants,2010,0.5679012345679012,Y,146.26190476190476,0.25661826469151877,0.40829529545824517,0.15144017580986488,0.290959140485105,0.3197603776656357,0.31826615660100926,98.1341364154322,-0.7954908025394758,4.795262900862771,2.266531010906723,354.0121212121212,2.067460453331507,4.533946058050693,8.2357196662134,3.4024323769088545
cardinals,2010,0.5308641975308642,N,148.5952380952381,0.2632110238743791,0.4039367088607595,0.14085002403460983,0.29664460823585964,0.33078993751001445,0.3216641563851947,98.89568979330235,0.1914116327511617,7.61853869572184,2.4004165999038616,264.17045454545456,4.33980298533144,0.3632412816427686,-1.3030949430577685,6.818695718002009
rays,2010,0.5925925925925926,N,169.45945945945945,0.2463038277511962,0.4027443381180223,0.15658676236044658,0.29057559808612443,0.332700956937799,0.32601738437001593,105.50701754385965,4.025741626794258,10.202232854864434,2.908580542264753,322.9138888888889,1.267400149678707,3.4258068956025047,4.813822664844617,-0.6857569501789159
rangers,2010,0.5555555555555556,N,131.29166666666666,0.27539289114566806,0.41794525547445255,0.1425104728657569,0.3059712789590606,0.33784655664868296,0.3325599809584259,98.53348143446524,0.6458901935893369,4.35985401459854,2.1407965725166616,306.2631578947368,0.36752019247293377,2.637031507818025,3.6437445980985306,1.1468721643248
blue_jays,2010,0.5246913580246914,N,138,0.24839772727272727,0.45578277338603423,0.20731505270092226,0.2694667325428195,0.31211248353096177,0.3332593873517786,105.23764822134387,-0.980270092226614,5.738076416337287,1.901844532279315,360.00625,-1.2527907501605875,-0.9316567460317461,-0.4060674603174605,0.746249132064991
nationals,2010,0.42592592592592593,N,132.6086956521739,0.24994196721311474,0.391274262295082,0.14152704918032788,0.2934572131147541,0.31725754098360653,0.312164262295082,90.16475409836066,-0.5492131147540984,0.5240655737704926,1.490327868852459,358.596875,-0.5469581964427326,-0.5256646247323074,0.4382080780915379,4.130229218370933
diamondbacks,2011,0.5802469135802469,N,119.52941176470588,0.2502106299212598,0.4140155839895013,0.16363435039370078,0.2924479986876641,0.3218169291338583,0.3212839566929134,96.73031496062993,1.013024934383202,4.314173228346457,2.522736220472441,339.49117647058824,5.183483933568402,5.601894134421165,7.7823448453404085,7.829389667456785
braves,2011,0.5493827160493827,N,137.0888888888889,0.2427934835467661,0.38677062733019935,0.143992057059491,0.2833326308964176,0.3070403631058518,0.3047934835467661,90.88118009401848,-0.8911817150267466,0.03371697195655719,1.5196790403631057,328.6722222222222,0.772857118709961,-3.0133789477753297,-3.0452955274653064,1.0613325940551213
orioles,2011,0.42592592592592593,N,123.12,0.2562314814814815,0.41295305393112414,0.15669314489928524,0.2874478557504873,0.31599528914879793,0.31962865497076026,96.17397660818713,-0.9920890188434048,0.5749837556855101,1.3925763482781028,304.38947368421054,1.5476190476190477,-3.8553564722392424,-7.278402150495128,4.172759212127918
red_sox,2011,0.5555555555555556,N,130.89795918367346,0.2806242594324914,0.4614354536950421,0.18093857187402557,0.3125063922669161,0.34874337386966014,0.3517290302463361,117.1984720922981,-1.0930776426566884,15.255082631743061,3.6951356407857814,284.2268292682927,4.61358585121811,6.216790433494541,5.817486928457216,5.047369794169744
white_sox,2011,0.4876543209876543,N,146.64285714285714,0.2518343886994642,0.3884003896736483,0.13667218704335118,0.2792230881636629,0.31846160090923853,0.3118080857282026,90.36190940087677,-0.8995291443416139,-6.133252151323267,0.8905504140282514,364.86875,-0.4156117782079173,-0.44324276692612724,-0.9844764282567191,4.959531053006633
cubs,2011,0.4382716049382716,N,145.95238095238096,0.25547765089722674,0.40068776508972265,0.14531044045676997,0.2972396411092985,0.31309216965742254,0.31232626427406196,91.29510603588908,-1.3269168026101144,0.38270799347471435,1.4982544861337683,382.31,-2.4867079943850103,-1.3454501041884765,-0.7770815262365525,1.408091251569695
reds,2011,0.4876543209876543,N,150.6904761904762,0.2561153420761574,0.40810902196239535,0.15188513193237477,0.2979750355506399,0.32459551271922893,0.3207527255490599,99.38647495654922,0.6496918944541001,6.492305261494708,2.3541317743719388,335.32,2.7851348818186463,2.976344054580897,4.93879044834308,5.880848308019524
indians,2011,0.49382716049382713,N,133.52173913043478,0.25030983393031586,0.3969513187886682,0.14652197981113643,0.29693829371540215,0.31708156952132854,0.31414669488765873,98.84304786714425,-0.15323998697492672,2.1921361120156306,0.7932758059264083,332.01714285714286,-1.9519818253790682,-2.2866846997491765,-5.295753700880343,-5.87497900229942
rockies,2011,0.4506172839506173,N,114.0909090909091,0.25782677290836653,0.4103139442231075,0.15275091633466134,0.300073625498008,0.3281426294820717,0.32292031872509963,87.57434262948208,-0.0687011952191235,1.8727808764940237,1.3017051792828684,263.0318181818182,1.3551506039711751,0.3120699022987936,-1.4300858466614637,1.9388472598573245
tigers,2011,0.5864197530864198,N,138.46666666666667,0.27753474562670516,0.43510704541807094,0.15760648371047986,0.320175252768416,0.3396350505536832,0.33727828598940784,108.82426576793452,-1.5152142513240252,8.18440057775638,2.2033060503931954,348.96363636363634,2.6639486618385178,0.7133435247870713,-0.65500903333399485,-0.029161283152030436
marlins,2011,0.4444444444444444,N,141.63636363636363,0.24630198973042364,0.3884016367137356,0.1419663029525032,0.2905962772785623,0.3165959563543004,0.3102209563543004,92.03064826700898,0.27116495507060345,2.4867297817715017,1.3938222079589215,299.2692307692308,-3.5598337831469817,-0.5611098596515285,-2.4009128037374032,-1.2058638040006036
astros,2011,0.345679012345679,N,130.85106382978722,0.25685235772357723,0.372939674796748,0.11594813008130081,0.3072320325203252,0.3097562601626016,0.3005978861788618,87.62211382113821,-0.1275934959349594,-0.9878699186991868,0.9374146341463415,337.5029411764706,1.4876733100365136,-0.8521148923879812,-1.133938868803968,0.30288642543400923
royals,2011,0.4382716049382716,N,149.21428571428572,0.27460906334769425,0.4141897239508537,0.1395117280995692,0.3119366523057284,0.3282948779320249,0.3244779001116962,100.72028083612574,0.098101164831658,4.551348332535505,1.9656135311951493,429.85185185185185,1.6334482164397726,1.0183307731694826,-0.24815766670605374,0.72799101111203
angels,2011,0.5308641975308642,N,141.58139534883722,0.2527959921156373,0.40104993429697766,0.14810233245729304,0.28751199080157686,0.3123541392904074,0.31295450065703023,98.65325229960578,-0.28667871222076213,2.4891261498028907,2.2204007884362684,355.0030303030303,3.3636417956312794,4.315172534902098,5.340377167052028,6.174224959711562
dodgers,2011,0.5093167701863354,N,126.95833333333333,0.25631178208073513,0.3751665572694453,0.11881900229734164,0.298528552674762,0.32112602559894976,0.30619445356087954,95.17771578601904,0.983393501805054,6.398342632097145,1.8734985231375123,272.5785714285714,0.12269944009154196,0.9087447193120874,1.2364919254162126,-0.9186341395218789
brewers,2011,0.5925925925925926,N,127.35416666666667,0.2612669720268281,0.42629936201537705,0.1650134140356617,0.2938154752167512,0.3242113528545722,0.32622705709144445,102.87551120562735,-0.6993783739571405,8.395714052020285,2.661491902502863,281.20975609756096,1.1745333749653064,0.6154311319071315,2.087285127981442,5.295101304468498
twins,2011,0.3888888888888889,N,133.77777777777777,0.24753205980066445,0.36076511627906976,0.11342923588039867,0.2875872093023256,0.30609900332225914,0.295481561461794,82.03372093023256,-0.4159800664451827,-6.03265780730897,0.4160299003322259,324.7057142857143,-3.2103883076544033,-0.47305595784053434,-1.4167380722503822,-1.4382179862597138
yankees,2011,0.5987654320987654,N,131.375,0.2625104662226451,0.4444232477006026,0.18182635585156992,0.29090770694576595,0.34292118617189976,0.34399238820171263,113.00681890263242,0.841722169362512,12.24976213130352,3.4798921661909294,343,3.86243354484651,4.21383666908435,3.184033481661537,6.008315954118873
mets,2011,0.47530864197530864,N,137.7173913043478,0.2630887134964483,0.389852091554854,0.1267831097079716,0.3041032359905288,0.33353780584056825,0.3181756906077348,101.86913970007893,1.2465824782951855,6.188366219415943,1.3318705603788477,304.6763157894737,-4.247544849149659,-4.692789714827395,-7.55373745951497,-2.468886401017263
athletics,2011,0.4567901234567901,N,127.16666666666667,0.24379079292267364,0.3689287352555701,0.12525720838794235,0.2825861730013106,0.3112157601572739,0.30127522935779816,89.46772608125819,-0.024967234600262147,-2.132749017038008,0.8950032765399738,321.5416666666667,-3.3055159604336746,-1.647935981359162,-3.1120247228063938,-0.6275923084366664
phillies,2011,0.6296296296296297,N,149.5,0.25241423793597706,0.39463131071826724,0.14230689600254817,0.28261984392419176,0.32166889632107026,0.314292403248925,95.54053193183628,0.13460742156394334,2.8482083134257046,1.5834050007963052,381.0032258064516,-4.195959732793728,-0.04165658481818802,-0.6677548610640626,2.1056568502614397
pirates,2011,0.4444444444444444,N,116.61538461538461,0.2436279683377309,0.3673032651715039,0.12365402374670184,0.29761230211081796,0.3074200197889182,0.29766078496042214,87.70118733509234,-0.41611147757255934,-0.3975428759894459,0.9479551451187336,275.9357142857143,-1.5270206138420785,-0.8429174558080808,-2.5741861979166667,-1.5345755036105322
padres,2011,0.4382716049382716,N,126.54166666666667,0.23666101415870927,0.34792887718142906,0.11122719789265724,0.29405581165623973,0.30400921962462957,0.2890666776424103,86.52420151465262,1.6619690484030292,-0.34838656568982534,1.170842937108989,282.63170731707316,0.17368979711595703,0.9487284708110563,3.4495314380413125,0.03964129399257186
mariners,2011,0.41358024691358025,N,127.06382978723404,0.23282267247153385,0.34827327528466173,0.11574430676490288,0.2844266577361018,0.29229068988613527,0.28339115874079035,80.59377093101139,1.0959812458137976,-6.5171299397186875,0.35591091761553917,301.46315789473687,0.9141817102552466,2.119688126664871,1.4695319904622237,-0.5465444031622757
giants,2011,0.5308641975308642,N,138.4318181818182,0.241269578065999,0.36719799704482026,0.12617665407978987,0.28087785256936465,0.3024058446888852,0.2945087834509933,88.52585782301756,-0.3701526842882943,-1.8284025611558035,0.9135445739615826,266.71818181818185,1.3375541088653329,1.175237891169051,0.48223096627156087,4.70748865046148
cardinals,2011,0.5555555555555556,Y,135.69565217391303,0.2731779878244152,0.4254910285165011,0.15233963473245754,0.30369144504966356,0.339788048702339,0.33351778276193533,112.33370714514578,-1.6230054469721245,10.513905799423263,2.2860140980454986,254.1391304347826,0.013600903305275988,-2.7022835292506895,-4.417806638371115,1.9775898172859785
rays,2011,0.5617283950617284,N,146.47619047619048,0.24400048764629387,0.403844278283485,0.15983159947984396,0.27981534460338103,0.32186475942782833,0.31945221066319895,103.45351105331599,1.10398244473342,8.494164499349806,2.640474642392718,373.7548387096774,3.5669837050334876,4.0253038674033155,8.59054952644041,2.429989780134792
rangers,2011,0.5925925925925926,N,139.13333333333333,0.28275594952882926,0.4605761060533461,0.17802236064526433,0.30335872863759783,0.3395241974125539,0.34715205238779745,112.06229036895064,1.910158121705798,11.423318958632805,3.0317840600543042,360.209375,2.225459151361621,4.064541011074428,4.33847396964199,6.634077281812124
blue_jays,2011,0.5,N,117.16981132075472,0.2500363929146538,0.41594702093397745,0.16589114331723026,0.2829233494363929,0.31654283413848633,0.3193230273752013,96.92173913043479,0.5045893719806764,4.1448631239935585,1.2939452495974235,306.9342105263158,-2.230874094397051,-2.0328479170545752,-2.6843840341816687,-2.067169257363937
nationals,2011,0.4968944099378882,N,138.4090909090909,0.24203940886699507,0.38227405582922824,0.14006929392446635,0.28984548440065677,0.3075303776683087,0.3035274220032841,89.12627257799672,0.6944663382594417,1.2535467980295565,1.5424630541871922,351.1484848484848,1.1439518808412223,-0.7526140792264813,-1.4081022149869273,3.860011323933548
diamondbacks,2012,0.5,N,128.125,0.25830081300813007,0.41672439024390245,0.1584969105691057,0.30538552845528455,0.32650861788617885,0.3219134959349594,96.70341463414634,0.0473983739837399,5.996276422764227,2.0070243902439024,327.5285714285714,1.439682470449688,-0.2994951258693115,-0.3140955668858444,2.502587975823225
braves,2012,0.5802469135802469,N,149.41463414634146,0.24669441723800195,0.38890124061377734,0.14201730329742085,0.29357802807704864,0.3187411034933072,0.308545217107411,92.45135488083578,1.5011753183153769,5.461345086516487,2.7745674175644792,412.7607142857143,8.251261107698166,5.122910578609001,5.967548960366125,6.0028698396876825
orioles,2012,0.5740740740740741,N,118.46153846153847,0.24679935064935066,0.416525,0.16982532467532468,0.28825146103896104,0.310948051948052,0.31608474025974026,96.4353896103896,-1.2628246753246755,0.31448051948051947,1.6175324675324676,289.29756097560977,1.108361717195562,-0.128383235841147,-2.0035183918125834,6.258413036733262
red_sox,2012,0.42592592592592593,N,110.10714285714286,0.260409503730133,0.41592847875446,0.15560801167693805,0.3007075900097308,0.3147862471618553,0.3162311060655206,94.63623094388582,0.1601362309438858,1.6294518326305547,1.6512650016217971,235.47755102040816,4.4815832351105875,3.137144938818692,3.4221530231351176,5.798720099840533
white_sox,2012,0.5246913580246914,N,135.8,0.25448666339387993,0.4223258059237441,0.1676712485681558,0.2868533791523482,0.3179482899689085,0.321319587628866,98.36197021764032,-0.9378988708885616,1.8711831124202254,1.8671248568155785,339.9852941176471,-0.10952895886500284,1.643863185067514,2.6041838760921365,4.001406578801639
cubs,2012,0.3765432098765432,N,112.58490566037736,0.23933165744930449,0.3774918719624602,0.1381763029998324,0.28588821853527735,0.3008360985419809,0.29619959778783306,81.31288754818166,-0.4503267973856209,-2.69309535780124,1.2478967655438242,289.7794871794872,2.2184596598651494,4.003536457068868,4.214866067815812,5.989952986490696
reds,2012,0.5987654320987654,N,160.92105263157896,0.2520925592804579,0.41196353229762883,0.1598341782502044,0.2965496320523303,0.3141847914963205,0.3128899427636958,93.25936222403925,1.1739165985282092,2.9415699100572366,1.9940474243663124,387.28,4.1966191558218,1.695013820442451,1.411497034260926,7.192409927280741
indians,2012,0.41975308641975306,N,129.0625,0.25061646489104117,0.38189878934624694,0.13142663438256658,0.2880602098466505,0.3234393866020984,0.30983389830508473,96.53543179983858,-1.0371428571428574,1.498240516545601,1.0707183212267959,274.53333333333336,-3.181953791715812,-2.7761219490424383,-4.108755417588194,-4.953694581280788
rockies,2012,0.3950617283950617,N,126.18367346938776,0.2728091541322982,0.43489002102539226,0.16209137958919617,0.3223121462073427,0.32885589519650654,0.32991379589196185,89.67944363577551,0.44536632702571566,0.40216723273491817,0.7885977680737507,284.26,-6.7266938718075,-1.3374630259371794,-1.875878825683643,-3.5943862759998875
tigers,2012,0.5432098765432098,N,130.19148936170214,0.26817502859944436,0.4228641934956692,0.1550323582284687,0.30872054257231574,0.3340694557934303,0.32800114397777413,104.73328975322765,-2.420771367870567,7.017502859944436,2.2093152475894753,317.8027777777778,-1.2514749713746296,0.233603125593293,-2.149591814302987,2.135309746888547
astros,2012,0.3395061728395062,N,120.28,0.23511124043897574,0.370027435982707,0.13492068506817426,0.2863382108413701,0.3006647821749252,0.29473594945128034,82.23312271366811,-0.4698037911539741,-3.841885600266046,0.458463584968407,247.3282608695652,-3.6530135095938334,-0.7282952884857647,-0.9565663895187705,-1.4694735509641488
royals,2012,0.4444444444444444,N,133.67391304347825,0.26496292080013006,0.4003990892828102,0.13552610180517158,0.3020359408033827,0.3165875752154822,0.31099219385265897,93.97251585623678,-0.5836884046186371,-0.14441372580907447,1.3807773621727109,400.18275862068964,2.513808346186656,0.10302021684113073,-2.4610296507104947,-1.474550167523819
